Timepoint,Treatment,Tissue,Replicate,Plate,# Mp Colonies
21,Crown Inoculation,Roots,C,5,2
21,Crown Inoculation,Roots,C,6,1
21,Crown Inoculation,Roots,C,7,1
21,Crown Inoculation,Roots,D,1,0
21,Crown Inoculation,Roots,D,2,0
21,Crown Inoculation,Roots,D,3,0
21,Crown Inoculation,Roots,D,4,0
21,Crown Inoculation,Roots,D,5,0
21,Crown Inoculation,Roots,D,6,0
21,Crown Inoculation,Roots,D,7,0
21,Crown Inoculation,Roots,E,1,0
21,Crown Inoculation,Roots,E,2,1
21,Crown Inoculation,Roots,E,3,0
21,Crown Inoculation,Roots,E,4,0
21,Crown Inoculation,Roots,E,5,0
21,Crown Inoculation,Roots,E,6,0
21,Crown Inoculation,Roots,E,7,0
21,Root Inoculation,Crown,A,1,0
21,Root Inoculation,Crown,A,2,0
21,Root Inoculation,Crown,A,3,0
21,Root Inoculation,Crown,A,4,0
21,Root Inoculation,Crown,A,5,0
21,Root Inoculation,Crown,A,6,0
21,Root Inoculation,Crown,A,7,0
21,Root Inoculation,Crown,B,1,0
21,Root Inoculation,Crown,B,2,0
21,Root Inoculation,Crown,B,3,0
21,Root Inoculation,Crown,B,4,0
21,Root Inoculation,Crown,B,5,0
21,Root Inoculation,Crown,B,6,0
21,Root Inoculation,Crown,B,7,0
21,Root Inoculation,Crown,C,1,0
21,Root Inoculation,Crown,C,2,0
21,Root Inoculation,Crown,C,3,0
21,Root Inoculation,Crown,C,4,0
21,Root Inoculation,Crown,C,5,0
21,Root Inoculation,Crown,C,6,0
21,Root Inoculation,Crown,C,7,0
21,Root Inoculation,Crown,D,1,0
21,Root Inoculation,Crown,D,2,0
21,Root Inoculation,Crown,D,3,0
21,Root Inoculation,Crown,D,4,0
21,Root Inoculation,Crown,D,5,0
21,Root Inoculation,Crown,D,6,0
21,Root Inoculation,Crown,D,7,0
21,Root Inoculation,Crown,E,1,0
21,Root Inoculation,Crown,E,2,0
21,Root Inoculation,Crown,E,3,0
21,Root Inoculation,Crown,E,4,0
21,Root Inoculation,Crown,E,5,0
21,Root Inoculation,Crown,E,6,0
21,Root Inoculation,Crown,E,7,0
21,Root Inoculation,Roots,A,1,2
21,Root Inoculation,Roots,A,2,1
21,Root Inoculation,Roots,A,3,3
21,Root Inoculation,Roots,A,4,0
21,Root Inoculation,Roots,A,5,2
21,Root Inoculation,Roots,A,6,4
21,Root Inoculation,Roots,A,7,8
21,Root Inoculation,Roots,B,1,0
21,Root Inoculation,Roots,B,2,0
21,Root Inoculation,Roots,B,3,0
21,Root Inoculation,Roots,B,4,0
21,Root Inoculation,Roots,B,5,1
21,Root Inoculation,Roots,B,6,0
21,Root Inoculation,Roots,B,7,1
21,Root Inoculation,Roots,C,1,3
21,Root Inoculation,Roots,C,2,0
21,Root Inoculation,Roots,C,3,4
21,Root Inoculation,Roots,C,4,1
21,Root Inoculation,Roots,C,5,0
21,Root Inoculation,Roots,C,6,1
21,Root Inoculation,Roots,C,7,4
21,Root Inoculation,Roots,D,1,1
21,Root Inoculation,Roots,D,2,3
21,Root Inoculation,Roots,D,3,3
21,Root Inoculation,Roots,D,4,2
21,Root Inoculation,Roots,D,5,1
21,Root Inoculation,Roots,D,6,1
21,Root Inoculation,Roots,D,7,7
21,Root Inoculation,Roots,E,1,1
21,Root Inoculation,Roots,E,2,2
21,Root Inoculation,Roots,E,3,2
21,Root Inoculation,Roots,E,4,3
21,Root Inoculation,Roots,E,5,2
21,Root Inoculation,Roots,E,6,1
21,Root Inoculation,Roots,E,7,0
28,Control,Crown,A,1,0
28,Control,Crown,A,2,0
28,Control,Crown,A,3,0
28,Control,Crown,A,4,0
28,Control,Crown,A,5,0
28,Control,Crown,A,6,0
28,Control,Crown,A,7,0
28,Control,Crown,B,1,0
28,Control,Crown,B,2,0
28,Control,Crown,B,3,0
28,Control,Crown,B,4,0
28,Control,Crown,B,5,0
28,Control,Crown,B,6,0
28,Control,Crown,B,7,0
28,Control,Crown,C,1,0
28,Control,Crown,C,2,0
28,Control,Crown,C,3,0
28,Control,Crown,C,4,0
28,Control,Crown,C,5,0
28,Control,Crown,C,6,0
28,Control,Crown,C,7,0
28,Control,Crown,D,1,0
28,Control,Crown,D,2,0
28,Control,Crown,D,3,0
28,Control,Crown,D,4,0
28,Control,Crown,D,5,0
28,Control,Crown,D,6,0
28,Control,Crown,D,7,0
28,Control,Crown,E,1,0
28,Control,Crown,E,2,0
28,Control,Crown,E,3,0
28,Control,Crown,E,4,0
28,Control,Crown,E,5,1
28,Control,Crown,E,6,0
28,Control,Crown,E,7,0
28,Control,Roots,A,1,0
28,Control,Roots,A,2,0
28,Control,Roots,A,3,0
28,Control,Roots,A,4,0
28,Control,Roots,A,5,0
28,Control,Roots,A,6,0
28,Control,Roots,A,7,0
28,Control,Roots,B,1,0
28,Control,Roots,B,2,0
28,Control,Roots,B,3,0
28,Control,Roots,B,4,0
28,Control,Roots,B,5,0
28,Control,Roots,B,6,0
28,Control,Roots,B,7,0
28,Control,Roots,C,1,0
28,Control,Roots,C,2,0
28,Control,Roots,C,3,0
28,Control,Roots,C,4,0
28,Control,Roots,C,5,0
28,Control,Roots,C,6,0
28,Control,Roots,C,7,0
28,Control,Roots,D,1,0
28,Control,Roots,D,2,0
28,Control,Roots,D,3,0
28,Control,Roots,D,4,0
28,Control,Roots,D,5,0
28,Control,Roots,D,6,0
28,Control,Roots,D,7,0
28,Control,Roots,E,1,0
28,Control,Roots,E,2,0
28,Control,Roots,E,3,0
28,Control,Roots,E,4,0
28,Control,Roots,E,5,0
28,Control,Roots,E,6,0
28,Control,Roots,E,7,0
28,Crown Inoculation,Crown,A,1,1
28,Crown Inoculation,Crown,A,2,1
28,Crown Inoculation,Crown,A,3,2
28,Crown Inoculation,Crown,A,4,4
28,Crown Inoculation,Crown,A,5,1
28,Crown Inoculation,Crown,A,6,1
28,Crown Inoculation,Crown,A,7,3
28,Crown Inoculation,Crown,B,1,1
28,Crown Inoculation,Crown,B,2,0
28,Crown Inoculation,Crown,B,3,0
28,Crown Inoculation,Crown,B,4,1
28,Crown Inoculation,Crown,B,5,0
28,Crown Inoculation,Crown,B,6,0
28,Crown Inoculation,Crown,B,7,1
28,Crown Inoculation,Crown,C,1,1
28,Crown Inoculation,Crown,C,2,0
28,Crown Inoculation,Crown,C,3,1
28,Crown Inoculation,Crown,C,4,0
28,Crown Inoculation,Crown,C,5,0
28,Crown Inoculation,Crown,C,6,0
28,Crown Inoculation,Crown,C,7,2
28,Crown Inoculation,Crown,D,1,0
28,Crown Inoculation,Crown,D,2,1
28,Crown Inoculation,Crown,D,3,0
28,Crown Inoculation,Crown,D,4,1
28,Crown Inoculation,Crown,D,5,3
28,Crown Inoculation,Crown,D,6,3
28,Crown Inoculation,Crown,D,7,1
28,Crown Inoculation,Crown,E,1,2
28,Crown Inoculation,Crown,E,2,4
28,Crown Inoculation,Crown,E,3,3
28,Crown Inoculation,Crown,E,4,1
28,Crown Inoculation,Crown,E,5,2
28,Crown Inoculation,Crown,E,6,1
28,Crown Inoculation,Crown,E,7,2
28,Crown Inoculation,Roots,A,1,0
28,Crown Inoculation,Roots,A,2,0
28,Crown Inoculation,Roots,A,3,0
28,Crown Inoculation,Roots,A,4,0
28,Crown Inoculation,Roots,A,5,0
28,Crown Inoculation,Roots,A,6,0
28,Crown Inoculation,Roots,A,7,0
28,Crown Inoculation,Roots,B,1,0
28,Crown Inoculation,Roots,B,2,0
28,Crown Inoculation,Roots,B,3,0
28,Crown Inoculation,Roots,B,4,0
28,Crown Inoculation,Roots,B,5,0
28,Crown Inoculation,Roots,B,6,0
28,Crown Inoculation,Roots,B,7,0
28,Crown Inoculation,Roots,C,1,0
28,Crown Inoculation,Roots,C,2,0
28,Crown Inoculation,Roots,C,3,0
28,Crown Inoculation,Roots,C,4,0
28,Crown Inoculation,Roots,C,5,0
28,Crown Inoculation,Roots,C,6,0
28,Crown Inoculation,Roots,C,7,0
28,Crown Inoculation,Roots,D,1,0
28,Crown Inoculation,Roots,D,2,0
28,Crown Inoculation,Roots,D,3,0
28,Crown Inoculation,Roots,D,4,0
28,Crown Inoculation,Roots,D,5,0
28,Crown Inoculation,Roots,D,6,0
28,Crown Inoculation,Roots,D,7,0
28,Crown Inoculation,Roots,E,1,0
28,Crown Inoculation,Roots,E,2,0
28,Crown Inoculation,Roots,E,3,0
28,Crown Inoculation,Roots,E,4,0
28,Crown Inoculation,Roots,E,5,0
28,Crown Inoculation,Roots,E,6,0
28,Crown Inoculation,Roots,E,7,1
28,Root Inoculation,Crown,A,1,0
28,Root Inoculation,Crown,A,2,0
28,Root Inoculation,Crown,A,3,0
28,Root Inoculation,Crown,A,4,0
28,Root Inoculation,Crown,A,5,0
28,Root Inoculation,Crown,A,6,0
28,Root Inoculation,Crown,A,7,0
28,Root Inoculation,Crown,B,1,0
28,Root Inoculation,Crown,B,2,0
28,Root Inoculation,Crown,B,3,0
28,Root Inoculation,Crown,B,4,0
28,Root Inoculation,Crown,B,5,0
28,Root Inoculation,Crown,B,6,0
28,Root Inoculation,Crown,B,7,0
28,Root Inoculation,Crown,C,1,0
28,Root Inoculation,Crown,C,2,0
28,Root Inoculation,Crown,C,3,0
28,Root Inoculation,Crown,C,4,0
28,Root Inoculation,Crown,C,5,0
28,Root Inoculation,Crown,C,6,0
28,Root Inoculation,Crown,C,7,0
28,Root Inoculation,Crown,D,1,0
28,Root Inoculation,Crown,D,2,0
28,Root Inoculation,Crown,D,3,0
28,Root Inoculation,Crown,D,4,0
28,Root Inoculation,Crown,D,5,0
28,Root Inoculation,Crown,D,6,0
28,Root Inoculation,Crown,D,7,0
28,Root Inoculation,Crown,E,1,0
28,Root Inoculation,Crown,E,2,0
28,Root Inoculation,Crown,E,3,0
28,Root Inoculation,Crown,E,4,0
28,Root Inoculation,Crown,E,5,0
28,Root Inoculation,Crown,E,6,0
28,Root Inoculation,Crown,E,7,0
28,Root Inoculation,Roots,A,1,7
28,Root Inoculation,Roots,A,2,3
28,Root Inoculation,Roots,A,3,8
28,Root Inoculation,Roots,A,4,7
28,Root Inoculation,Roots,A,5,5
28,Root Inoculation,Roots,A,6,11
28,Root Inoculation,Roots,A,7,10
28,Root Inoculation,Roots,B,1,0
28,Root Inoculation,Roots,B,2,2
28,Root Inoculation,Roots,B,3,1
28,Root Inoculation,Roots,B,4,1
28,Root Inoculation,Roots,B,5,2
28,Root Inoculation,Roots,B,6,2
28,Root Inoculation,Roots,B,7,2
28,Root Inoculation,Roots,C,1,22
28,Root Inoculation,Roots,C,2,37
28,Root Inoculation,Roots,C,3,28
28,Root Inoculation,Roots,C,4,21
28,Root Inoculation,Roots,C,5,24
28,Root Inoculation,Roots,C,6,33
28,Root Inoculation,Roots,C,7,30
28,Root Inoculation,Roots,D,1,8
28,Root Inoculation,Roots,D,2,12
28,Root Inoculation,Roots,D,3,14
28,Root Inoculation,Roots,D,4,4
28,Root Inoculation,Roots,D,5,19
28,Root Inoculation,Roots,D,6,9
28,Root Inoculation,Roots,D,7,10
28,Root Inoculation,Roots,E,1,5
28,Root Inoculation,Roots,E,2,4
28,Root Inoculation,Roots,E,3,3
28,Root Inoculation,Roots,E,4,2
28,Root Inoculation,Roots,E,5,4
28,Root Inoculation,Roots,E,6,13
28,Root Inoculation,Roots,E,7,6
